id	quiz_id	question_id	minutes	order	created_at	updated_at
562	43	69	2	7	2020-01-09 22:09:51	2020-01-09 22:09:51
563	43	70	2	8	2020-01-09 22:09:51	2020-01-09 22:09:51
564	43	71	2	9	2020-01-09 22:09:51	2020-01-09 22:09:51
565	43	72	2	10	2020-01-09 22:09:51	2020-01-09 22:09:51
566	43	73	2	11	2020-01-09 22:09:52	2020-01-09 22:09:52
567	43	74	2	12	2020-01-09 22:09:52	2020-01-09 22:09:52
568	43	75	2	13	2020-01-09 22:09:52	2020-01-09 22:09:52
569	43	76	2	14	2020-01-09 22:09:52	2020-01-09 22:09:52
570	43	77	2	15	2020-01-09 22:09:52	2020-01-09 22:09:52
571	43	78	2	16	2020-01-09 22:09:52	2020-01-09 22:09:52
572	43	79	2	17	2020-01-09 22:09:52	2020-01-09 22:09:52
573	43	80	2	18	2020-01-09 22:09:52	2020-01-09 22:09:52
574	43	81	2	19	2020-01-09 22:09:52	2020-01-09 22:09:52
575	43	82	2	20	2020-01-09 22:09:52	2020-01-09 22:09:52
576	43	83	2	21	2020-01-09 22:09:52	2020-01-09 22:09:52
577	43	84	2	22	2020-01-09 22:09:52	2020-01-09 22:09:52
578	43	85	2	23	2020-01-09 22:09:52	2020-01-09 22:09:52
579	43	86	2	24	2020-01-09 22:09:52	2020-01-09 22:09:52
580	43	87	2	25	2020-01-09 22:09:52	2020-01-09 22:09:52
581	43	88	2	26	2020-01-09 22:09:52	2020-01-09 22:09:52
582	43	89	2	27	2020-01-09 22:09:52	2020-01-09 22:09:52
583	43	90	2	28	2020-01-09 22:09:52	2020-01-09 22:09:52
584	43	91	2	29	2020-01-09 22:09:52	2020-01-09 22:09:52
585	43	92	2	30	2020-01-09 22:09:52	2020-01-09 22:09:52
586	43	93	2	31	2020-01-09 22:09:52	2020-01-09 22:09:52
587	43	94	2	32	2020-01-09 22:09:52	2020-01-09 22:09:52
588	43	95	2	33	2020-01-09 22:09:52	2020-01-09 22:09:52
589	43	96	2	34	2020-01-09 22:09:52	2020-01-09 22:09:52
590	43	97	2	35	2020-01-09 22:09:52	2020-01-09 22:09:52
591	43	98	2	36	2020-01-09 22:09:52	2020-01-09 22:09:52
592	43	99	2	37	2020-01-09 22:09:52	2020-01-09 22:09:52
593	43	100	2	38	2020-01-09 22:09:52	2020-01-09 22:09:52
594	43	101	2	39	2020-01-09 22:09:52	2020-01-09 22:09:52
595	43	102	2	40	2020-01-09 22:09:52	2020-01-09 22:09:52
596	43	103	2	41	2020-01-09 22:09:52	2020-01-09 22:09:52
597	43	104	2	42	2020-01-09 22:09:52	2020-01-09 22:09:52
598	43	105	2	43	2020-01-09 22:09:52	2020-01-09 22:09:52
599	43	106	2	44	2020-01-09 22:09:52	2020-01-09 22:09:52
600	43	107	2	45	2020-01-09 22:09:52	2020-01-09 22:09:52
601	43	108	2	46	2020-01-09 22:09:52	2020-01-09 22:09:52
602	43	109	2	47	2020-01-09 22:09:52	2020-01-09 22:09:52
603	43	110	2	48	2020-01-09 22:09:52	2020-01-09 22:09:52
604	43	111	2	49	2020-01-09 22:09:52	2020-01-09 22:09:52
605	43	112	2	50	2020-01-09 22:09:52	2020-01-09 22:09:52
606	43	113	2	51	2020-01-09 22:09:52	2020-01-09 22:09:52
607	43	114	2	52	2020-01-09 22:09:52	2020-01-09 22:09:52
608	43	115	2	53	2020-01-09 22:09:52	2020-01-09 22:09:52
609	43	116	2	54	2020-01-09 22:09:52	2020-01-09 22:09:52
610	43	117	2	55	2020-01-09 22:09:52	2020-01-09 22:09:52
611	43	118	2	56	2020-01-09 22:09:52	2020-01-09 22:09:52
612	43	119	2	57	2020-01-09 22:09:52	2020-01-09 22:09:52
613	43	120	2	58	2020-01-09 22:09:52	2020-01-09 22:09:52
614	43	121	2	59	2020-01-09 22:09:52	2020-01-09 22:09:52
615	43	122	2	60	2020-01-09 22:09:52	2020-01-09 22:09:52
616	44	123	2	1	2020-01-10 03:33:32	2020-01-10 03:33:32
617	44	124	2	2	2020-01-10 03:33:32	2020-01-10 03:33:32
618	44	125	2	3	2020-01-10 03:33:32	2020-01-10 03:33:32
619	44	126	2	4	2020-01-10 03:33:32	2020-01-10 03:33:32
620	44	127	2	5	2020-01-10 03:33:32	2020-01-10 03:33:32
621	44	128	2	6	2020-01-10 03:33:32	2020-01-10 03:33:32
622	44	129	2	7	2020-01-10 03:33:32	2020-01-10 03:33:32
623	44	130	2	8	2020-01-10 03:33:32	2020-01-10 03:33:32
624	44	131	2	9	2020-01-10 03:33:32	2020-01-10 03:33:32
625	44	132	2	10	2020-01-10 03:33:33	2020-01-10 03:33:33
626	44	133	2	11	2020-01-10 03:33:33	2020-01-10 03:33:33
627	44	134	2	12	2020-01-10 03:33:33	2020-01-10 03:33:33
628	45	136	2	1	2020-01-11 03:34:10	2020-01-11 03:34:10
629	45	137	2	2	2020-01-11 03:34:10	2020-01-11 03:34:10
630	45	138	2	3	2020-01-11 03:34:10	2020-01-11 03:34:10
631	45	139	2	4	2020-01-11 03:34:10	2020-01-11 03:34:10
632	45	140	2	5	2020-01-11 03:34:10	2020-01-11 03:34:10
633	45	141	2	6	2020-01-11 03:34:10	2020-01-11 03:34:10
634	45	142	2	7	2020-01-11 03:34:10	2020-01-11 03:34:10
635	45	143	2	8	2020-01-11 03:34:10	2020-01-11 03:34:10
636	45	144	2	9	2020-01-11 03:34:10	2020-01-11 03:34:10
637	45	145	2	10	2020-01-11 03:34:10	2020-01-11 03:34:10
638	46	136	2	1	2020-01-11 18:52:40	2020-01-11 18:52:40
639	46	137	2	2	2020-01-11 18:52:40	2020-01-11 18:52:40
640	46	138	2	3	2020-01-11 18:52:40	2020-01-11 18:52:40
641	46	139	2	4	2020-01-11 18:52:40	2020-01-11 18:52:40
642	46	140	2	5	2020-01-11 18:52:40	2020-01-11 18:52:40
643	46	141	2	6	2020-01-11 18:52:40	2020-01-11 18:52:40
644	46	142	2	7	2020-01-11 18:52:40	2020-01-11 18:52:40
645	46	143	2	8	2020-01-11 18:52:40	2020-01-11 18:52:40
646	46	144	2	9	2020-01-11 18:52:40	2020-01-11 18:52:40
647	46	145	2	10	2020-01-11 18:52:40	2020-01-11 18:52:40
648	47	157	2	1	2020-02-17 03:09:24	2020-02-17 03:09:24
649	47	158	2	2	2020-02-17 03:09:24	2020-02-17 03:09:24
650	47	157	2	1	2020-02-17 15:00:04	2020-02-17 15:00:04
651	47	158	2	2	2020-02-17 15:00:04	2020-02-17 15:00:04
652	47	159	2	3	2020-02-17 15:00:04	2020-02-17 15:00:04
653	48	157	2	1	2020-02-17 16:10:28	2020-02-17 16:10:28
654	48	158	2	2	2020-02-17 16:10:28	2020-02-17 16:10:28
655	48	159	2	3	2020-02-17 16:10:28	2020-02-17 16:10:28
656	48	160	2	4	2020-02-17 16:10:28	2020-02-17 16:10:28
657	48	161	2	5	2020-02-17 16:10:28	2020-02-17 16:10:28
658	48	162	2	6	2020-02-17 16:10:28	2020-02-17 16:10:28
659	48	163	2	7	2020-02-17 16:10:28	2020-02-17 16:10:28
660	48	164	2	8	2020-02-17 16:10:28	2020-02-17 16:10:28
661	48	165	2	9	2020-02-17 16:10:28	2020-02-17 16:10:28
662	48	166	2	10	2020-02-17 16:10:28	2020-02-17 16:10:28
663	48	167	2	11	2020-02-17 16:10:28	2020-02-17 16:10:28
664	49	157	2	1	2020-02-17 23:06:44	2020-02-17 23:06:44
665	49	158	2	2	2020-02-17 23:06:44	2020-02-17 23:06:44
666	49	159	2	3	2020-02-17 23:06:44	2020-02-17 23:06:44
667	49	160	2	4	2020-02-17 23:06:44	2020-02-17 23:06:44
668	49	161	2	5	2020-02-17 23:06:44	2020-02-17 23:06:44
669	49	162	2	6	2020-02-17 23:06:44	2020-02-17 23:06:44
670	49	163	2	7	2020-02-17 23:06:44	2020-02-17 23:06:44
671	49	164	2	8	2020-02-17 23:06:44	2020-02-17 23:06:44
672	49	165	2	9	2020-02-17 23:06:44	2020-02-17 23:06:44
673	49	166	2	10	2020-02-17 23:06:44	2020-02-17 23:06:44
674	49	167	2	11	2020-02-17 23:06:44	2020-02-17 23:06:44
675	49	168	2	12	2020-02-17 23:06:44	2020-02-17 23:06:44
676	49	169	2	13	2020-02-17 23:06:44	2020-02-17 23:06:44
677	49	170	2	14	2020-02-17 23:06:44	2020-02-17 23:06:44
678	49	171	2	15	2020-02-17 23:06:44	2020-02-17 23:06:44
679	49	172	2	16	2020-02-17 23:06:44	2020-02-17 23:06:44
680	49	173	2	17	2020-02-17 23:06:44	2020-02-17 23:06:44
681	49	174	2	18	2020-02-17 23:06:44	2020-02-17 23:06:44
682	49	175	2	19	2020-02-17 23:06:44	2020-02-17 23:06:44
683	49	176	2	20	2020-02-17 23:06:44	2020-02-17 23:06:44
684	49	177	2	21	2020-02-17 23:06:44	2020-02-17 23:06:44
685	49	178	2	22	2020-02-17 23:06:44	2020-02-17 23:06:44
686	49	179	2	23	2020-02-17 23:06:44	2020-02-17 23:06:44
687	49	180	2	24	2020-02-17 23:06:44	2020-02-17 23:06:44
688	49	181	2	25	2020-02-17 23:06:44	2020-02-17 23:06:44
689	49	182	2	26	2020-02-17 23:06:44	2020-02-17 23:06:44
690	49	183	2	27	2020-02-17 23:06:44	2020-02-17 23:06:44
691	49	184	2	28	2020-02-17 23:06:44	2020-02-17 23:06:44
692	49	185	2	29	2020-02-17 23:06:44	2020-02-17 23:06:44
693	49	186	2	30	2020-02-17 23:06:44	2020-02-17 23:06:44
694	50	291	2	1	2020-03-27 01:41:57	2020-03-27 01:41:57
695	50	292	2	2	2020-03-27 01:41:57	2020-03-27 01:41:57
696	50	294	2	3	2020-03-27 01:41:57	2020-03-27 01:41:57
697	50	295	2	4	2020-03-27 01:41:57	2020-03-27 01:41:57
698	50	296	2	5	2020-03-27 01:41:57	2020-03-27 01:41:57
699	50	297	2	6	2020-03-27 01:41:57	2020-03-27 01:41:57
700	50	298	2	7	2020-03-27 01:41:57	2020-03-27 01:41:57
701	50	299	2	8	2020-03-27 01:41:57	2020-03-27 01:41:57
702	50	300	2	9	2020-03-27 01:41:57	2020-03-27 01:41:57
703	50	302	2	10	2020-03-27 01:41:57	2020-03-27 01:41:57
704	50	303	2	11	2020-03-27 01:41:57	2020-03-27 01:41:57
705	50	304	2	12	2020-03-27 01:41:57	2020-03-27 01:41:57
706	50	305	2	13	2020-03-27 01:41:57	2020-03-27 01:41:57
707	50	306	2	14	2020-03-27 01:41:57	2020-03-27 01:41:57
708	50	310	2	15	2020-03-27 01:41:57	2020-03-27 01:41:57
709	50	311	2	16	2020-03-27 01:41:57	2020-03-27 01:41:57
710	50	312	2	17	2020-03-27 01:41:57	2020-03-27 01:41:57
711	50	313	2	18	2020-03-27 01:41:57	2020-03-27 01:41:57
712	50	314	2	19	2020-03-27 01:41:57	2020-03-27 01:41:57
713	50	315	2	20	2020-03-27 01:41:57	2020-03-27 01:41:57
714	50	316	2	21	2020-03-27 01:41:57	2020-03-27 01:41:57
715	50	317	2	22	2020-03-27 01:41:57	2020-03-27 01:41:57
716	50	318	2	23	2020-03-27 01:41:57	2020-03-27 01:41:57
717	50	319	2	24	2020-03-27 01:41:57	2020-03-27 01:41:57
718	50	320	2	25	2020-03-27 01:41:57	2020-03-27 01:41:57
719	50	321	2	26	2020-03-27 01:41:57	2020-03-27 01:41:57
720	50	322	2	27	2020-03-27 01:41:57	2020-03-27 01:41:57
721	50	323	2	28	2020-03-27 01:41:57	2020-03-27 01:41:57
722	50	324	2	29	2020-03-27 01:41:57	2020-03-27 01:41:57
723	50	325	2	30	2020-03-27 01:41:57	2020-03-27 01:41:57
724	50	326	2	31	2020-03-27 01:41:57	2020-03-27 01:41:57
725	50	327	2	32	2020-03-27 01:41:57	2020-03-27 01:41:57
726	50	328	2	33	2020-03-27 01:41:57	2020-03-27 01:41:57
727	50	329	2	34	2020-03-27 01:41:57	2020-03-27 01:41:57
728	50	330	2	35	2020-03-27 01:41:57	2020-03-27 01:41:57
729	50	331	2	36	2020-03-27 01:41:57	2020-03-27 01:41:57
730	50	332	2	37	2020-03-27 01:41:57	2020-03-27 01:41:57
731	50	339	2	38	2020-03-27 01:41:57	2020-03-27 01:41:57
732	50	340	2	39	2020-03-27 01:41:57	2020-03-27 01:41:57
733	50	341	2	40	2020-03-27 01:41:57	2020-03-27 01:41:57
734	50	342	2	41	2020-03-27 01:41:57	2020-03-27 01:41:57
735	50	343	2	42	2020-03-27 01:41:57	2020-03-27 01:41:57
736	50	344	2	43	2020-03-27 01:41:57	2020-03-27 01:41:57
737	50	345	2	44	2020-03-27 01:41:57	2020-03-27 01:41:57
738	50	346	2	45	2020-03-27 01:41:57	2020-03-27 01:41:57
739	50	347	2	46	2020-03-27 01:41:57	2020-03-27 01:41:57
740	50	348	2	47	2020-03-27 01:41:57	2020-03-27 01:41:57
741	50	349	2	48	2020-03-27 01:41:57	2020-03-27 01:41:57
742	50	350	2	49	2020-03-27 01:41:57	2020-03-27 01:41:57
743	50	351	2	50	2020-03-27 01:41:57	2020-03-27 01:41:57
744	50	352	2	51	2020-03-27 01:41:57	2020-03-27 01:41:57
745	50	353	2	52	2020-03-27 01:41:57	2020-03-27 01:41:57
746	50	354	2	53	2020-03-27 01:41:57	2020-03-27 01:41:57
747	50	355	2	54	2020-03-27 01:41:57	2020-03-27 01:41:57
748	50	356	2	55	2020-03-27 01:41:57	2020-03-27 01:41:57
749	50	357	2	56	2020-03-27 01:41:57	2020-03-27 01:41:57
750	50	358	2	57	2020-03-27 01:41:57	2020-03-27 01:41:57
751	51	291	2	1	2020-03-27 12:21:53	2020-03-27 12:21:53
752	51	292	2	2	2020-03-27 12:21:53	2020-03-27 12:21:53
753	51	294	2	3	2020-03-27 12:21:53	2020-03-27 12:21:53
754	51	295	2	4	2020-03-27 12:21:53	2020-03-27 12:21:53
755	51	296	2	5	2020-03-27 12:21:53	2020-03-27 12:21:53
756	51	297	2	6	2020-03-27 12:21:53	2020-03-27 12:21:53
757	51	298	2	7	2020-03-27 12:21:53	2020-03-27 12:21:53
758	51	299	2	8	2020-03-27 12:21:53	2020-03-27 12:21:53
759	51	300	2	9	2020-03-27 12:21:53	2020-03-27 12:21:53
760	51	302	2	10	2020-03-27 12:21:53	2020-03-27 12:21:53
761	51	303	2	11	2020-03-27 12:21:53	2020-03-27 12:21:53
762	51	304	2	12	2020-03-27 12:21:53	2020-03-27 12:21:53
763	51	305	2	13	2020-03-27 12:21:53	2020-03-27 12:21:53
764	51	306	2	14	2020-03-27 12:21:53	2020-03-27 12:21:53
765	51	310	2	15	2020-03-27 12:21:53	2020-03-27 12:21:53
766	51	311	2	16	2020-03-27 12:21:53	2020-03-27 12:21:53
767	51	312	2	17	2020-03-27 12:21:53	2020-03-27 12:21:53
768	51	313	2	18	2020-03-27 12:21:53	2020-03-27 12:21:53
769	51	314	2	19	2020-03-27 12:21:53	2020-03-27 12:21:53
770	51	315	2	20	2020-03-27 12:21:53	2020-03-27 12:21:53
771	51	316	2	21	2020-03-27 12:21:53	2020-03-27 12:21:53
772	51	317	2	22	2020-03-27 12:21:53	2020-03-27 12:21:53
773	51	318	2	23	2020-03-27 12:21:53	2020-03-27 12:21:53
774	51	319	2	24	2020-03-27 12:21:53	2020-03-27 12:21:53
775	51	320	2	25	2020-03-27 12:21:53	2020-03-27 12:21:53
776	51	321	2	26	2020-03-27 12:21:53	2020-03-27 12:21:53
777	51	322	2	27	2020-03-27 12:21:53	2020-03-27 12:21:53
778	51	323	2	28	2020-03-27 12:21:53	2020-03-27 12:21:53
779	51	324	2	29	2020-03-27 12:21:53	2020-03-27 12:21:53
780	51	325	2	30	2020-03-27 12:21:53	2020-03-27 12:21:53
781	51	326	2	31	2020-03-27 12:21:53	2020-03-27 12:21:53
782	51	327	2	32	2020-03-27 12:21:53	2020-03-27 12:21:53
783	51	328	2	33	2020-03-27 12:21:53	2020-03-27 12:21:53
784	51	329	2	34	2020-03-27 12:21:53	2020-03-27 12:21:53
785	51	330	2	35	2020-03-27 12:21:53	2020-03-27 12:21:53
786	51	331	2	36	2020-03-27 12:21:53	2020-03-27 12:21:53
787	51	332	2	37	2020-03-27 12:21:53	2020-03-27 12:21:53
788	51	339	2	38	2020-03-27 12:21:53	2020-03-27 12:21:53
789	51	340	2	39	2020-03-27 12:21:53	2020-03-27 12:21:53
790	51	341	2	40	2020-03-27 12:21:53	2020-03-27 12:21:53
791	51	342	2	41	2020-03-27 12:21:53	2020-03-27 12:21:53
792	51	343	2	42	2020-03-27 12:21:53	2020-03-27 12:21:53
793	51	344	2	43	2020-03-27 12:21:53	2020-03-27 12:21:53
794	51	345	2	44	2020-03-27 12:21:53	2020-03-27 12:21:53
795	51	346	2	45	2020-03-27 12:21:53	2020-03-27 12:21:53
796	51	347	2	46	2020-03-27 12:21:53	2020-03-27 12:21:53
797	51	348	2	47	2020-03-27 12:21:53	2020-03-27 12:21:53
798	51	349	2	48	2020-03-27 12:21:53	2020-03-27 12:21:53
799	51	350	2	49	2020-03-27 12:21:53	2020-03-27 12:21:53
800	51	351	2	50	2020-03-27 12:21:53	2020-03-27 12:21:53
801	51	352	2	51	2020-03-27 12:21:53	2020-03-27 12:21:53
802	51	353	2	52	2020-03-27 12:21:53	2020-03-27 12:21:53
803	51	354	2	53	2020-03-27 12:21:53	2020-03-27 12:21:53
804	51	355	2	54	2020-03-27 12:21:53	2020-03-27 12:21:53
805	51	356	2	55	2020-03-27 12:21:53	2020-03-27 12:21:53
806	51	357	2	56	2020-03-27 12:21:53	2020-03-27 12:21:53
807	51	358	2	57	2020-03-27 12:21:53	2020-03-27 12:21:53
808	52	291	2	1	2020-03-27 18:37:25	2020-03-27 18:37:25
809	52	292	2	2	2020-03-27 18:37:25	2020-03-27 18:37:25
810	52	294	2	3	2020-03-27 18:37:25	2020-03-27 18:37:25
811	52	295	2	4	2020-03-27 18:37:25	2020-03-27 18:37:25
812	52	296	2	5	2020-03-27 18:37:25	2020-03-27 18:37:25
813	52	297	2	6	2020-03-27 18:37:25	2020-03-27 18:37:25
814	52	298	2	7	2020-03-27 18:37:25	2020-03-27 18:37:25
815	52	299	2	8	2020-03-27 18:37:25	2020-03-27 18:37:25
816	52	300	2	9	2020-03-27 18:37:25	2020-03-27 18:37:25
817	52	302	2	10	2020-03-27 18:37:25	2020-03-27 18:37:25
818	52	303	2	11	2020-03-27 18:37:25	2020-03-27 18:37:25
819	52	304	2	12	2020-03-27 18:37:25	2020-03-27 18:37:25
820	52	305	2	13	2020-03-27 18:37:25	2020-03-27 18:37:25
821	52	306	2	14	2020-03-27 18:37:25	2020-03-27 18:37:25
822	52	310	2	15	2020-03-27 18:37:25	2020-03-27 18:37:25
823	52	311	2	16	2020-03-27 18:37:25	2020-03-27 18:37:25
824	52	312	2	17	2020-03-27 18:37:25	2020-03-27 18:37:25
825	52	313	2	18	2020-03-27 18:37:25	2020-03-27 18:37:25
826	52	314	2	19	2020-03-27 18:37:25	2020-03-27 18:37:25
827	52	315	2	20	2020-03-27 18:37:25	2020-03-27 18:37:25
828	52	316	2	21	2020-03-27 18:37:25	2020-03-27 18:37:25
829	52	317	2	22	2020-03-27 18:37:25	2020-03-27 18:37:25
830	52	318	2	23	2020-03-27 18:37:25	2020-03-27 18:37:25
831	52	319	2	24	2020-03-27 18:37:25	2020-03-27 18:37:25
832	52	320	2	25	2020-03-27 18:37:25	2020-03-27 18:37:25
833	52	321	2	26	2020-03-27 18:37:25	2020-03-27 18:37:25
834	52	322	2	27	2020-03-27 18:37:25	2020-03-27 18:37:25
835	52	323	2	28	2020-03-27 18:37:25	2020-03-27 18:37:25
836	52	324	2	29	2020-03-27 18:37:25	2020-03-27 18:37:25
837	52	325	2	30	2020-03-27 18:37:25	2020-03-27 18:37:25
838	52	326	2	31	2020-03-27 18:37:25	2020-03-27 18:37:25
839	52	327	2	32	2020-03-27 18:37:25	2020-03-27 18:37:25
840	52	328	2	33	2020-03-27 18:37:25	2020-03-27 18:37:25
841	52	329	2	34	2020-03-27 18:37:25	2020-03-27 18:37:25
842	52	330	2	35	2020-03-27 18:37:25	2020-03-27 18:37:25
843	52	331	2	36	2020-03-27 18:37:25	2020-03-27 18:37:25
844	52	332	2	37	2020-03-27 18:37:25	2020-03-27 18:37:25
845	52	339	2	38	2020-03-27 18:37:25	2020-03-27 18:37:25
846	52	340	2	39	2020-03-27 18:37:25	2020-03-27 18:37:25
847	52	341	2	40	2020-03-27 18:37:25	2020-03-27 18:37:25
848	52	342	2	41	2020-03-27 18:37:25	2020-03-27 18:37:25
849	52	343	2	42	2020-03-27 18:37:25	2020-03-27 18:37:25
850	52	344	2	43	2020-03-27 18:37:25	2020-03-27 18:37:25
851	52	345	2	44	2020-03-27 18:37:25	2020-03-27 18:37:25
852	52	346	2	45	2020-03-27 18:37:25	2020-03-27 18:37:25
853	52	347	2	46	2020-03-27 18:37:25	2020-03-27 18:37:25
854	52	348	2	47	2020-03-27 18:37:25	2020-03-27 18:37:25
855	52	349	2	48	2020-03-27 18:37:25	2020-03-27 18:37:25
856	52	350	2	49	2020-03-27 18:37:25	2020-03-27 18:37:25
857	52	351	2	50	2020-03-27 18:37:25	2020-03-27 18:37:25
858	52	352	2	51	2020-03-27 18:37:25	2020-03-27 18:37:25
859	52	353	2	52	2020-03-27 18:37:25	2020-03-27 18:37:25
860	52	354	2	53	2020-03-27 18:37:25	2020-03-27 18:37:25
861	52	355	2	54	2020-03-27 18:37:25	2020-03-27 18:37:25
862	52	356	2	55	2020-03-27 18:37:25	2020-03-27 18:37:25
863	52	357	2	56	2020-03-27 18:37:25	2020-03-27 18:37:25
864	52	358	2	57	2020-03-27 18:37:25	2020-03-27 18:37:25
865	53	359	2	1	2020-04-21 18:44:21	2020-04-21 18:44:21
866	53	360	2	2	2020-04-21 18:44:21	2020-04-21 18:44:21
867	53	361	2	3	2020-04-21 18:44:21	2020-04-21 18:44:21
868	53	362	2	4	2020-04-21 18:44:21	2020-04-21 18:44:21
869	53	363	2	5	2020-04-21 18:44:21	2020-04-21 18:44:21
870	53	364	2	6	2020-04-21 18:44:21	2020-04-21 18:44:21
871	53	365	2	7	2020-04-21 18:44:21	2020-04-21 18:44:21
872	53	366	2	8	2020-04-21 18:44:21	2020-04-21 18:44:21
873	53	367	2	9	2020-04-21 18:44:21	2020-04-21 18:44:21
874	53	368	2	10	2020-04-21 18:44:21	2020-04-21 18:44:21
875	53	369	2	11	2020-04-21 18:44:21	2020-04-21 18:44:21
876	53	370	2	12	2020-04-21 18:44:21	2020-04-21 18:44:21
877	53	371	2	13	2020-04-21 18:44:21	2020-04-21 18:44:21
878	53	372	2	14	2020-04-21 18:44:21	2020-04-21 18:44:21
879	53	373	2	15	2020-04-21 18:44:21	2020-04-21 18:44:21
880	53	374	2	16	2020-04-21 18:44:21	2020-04-21 18:44:21
881	53	375	2	17	2020-04-21 18:44:21	2020-04-21 18:44:21
882	53	376	2	18	2020-04-21 18:44:21	2020-04-21 18:44:21
883	53	377	2	19	2020-04-21 18:44:21	2020-04-21 18:44:21
884	53	378	2	20	2020-04-21 18:44:21	2020-04-21 18:44:21
885	53	379	2	21	2020-04-21 18:44:21	2020-04-21 18:44:21
886	53	380	2	22	2020-04-21 18:44:21	2020-04-21 18:44:21
887	53	381	2	23	2020-04-21 18:44:21	2020-04-21 18:44:21
888	53	382	2	24	2020-04-21 18:44:21	2020-04-21 18:44:21
889	53	383	2	25	2020-04-21 18:44:21	2020-04-21 18:44:21
890	53	384	2	26	2020-04-21 18:44:21	2020-04-21 18:44:21
891	53	385	2	27	2020-04-21 18:44:21	2020-04-21 18:44:21
892	53	386	2	28	2020-04-21 18:44:21	2020-04-21 18:44:21
893	53	387	2	29	2020-04-21 18:44:21	2020-04-21 18:44:21
894	53	388	2	30	2020-04-21 18:44:21	2020-04-21 18:44:21
895	53	389	2	31	2020-04-21 18:44:21	2020-04-21 18:44:21
896	53	390	2	32	2020-04-21 18:44:21	2020-04-21 18:44:21
897	53	391	2	33	2020-04-21 18:44:21	2020-04-21 18:44:21
898	53	392	2	34	2020-04-21 18:44:21	2020-04-21 18:44:21
899	53	393	2	35	2020-04-21 18:44:21	2020-04-21 18:44:21
900	54	404	2	1	2020-05-27 00:05:47	2020-05-27 00:05:47
901	54	405	2	2	2020-05-27 00:05:47	2020-05-27 00:05:47
902	54	406	2	3	2020-05-27 00:05:47	2020-05-27 00:05:47
903	54	407	2	4	2020-05-27 00:05:47	2020-05-27 00:05:47
904	54	408	2	5	2020-05-27 00:05:47	2020-05-27 00:05:47
905	54	409	2	6	2020-05-27 00:05:47	2020-05-27 00:05:47
906	54	410	2	7	2020-05-27 00:05:47	2020-05-27 00:05:47
907	54	411	2	8	2020-05-27 00:05:47	2020-05-27 00:05:47
908	54	412	2	9	2020-05-27 00:05:47	2020-05-27 00:05:47
909	54	413	2	10	2020-05-27 00:05:47	2020-05-27 00:05:47
910	54	414	2	11	2020-05-27 00:05:47	2020-05-27 00:05:47
911	54	415	2	12	2020-05-27 00:05:47	2020-05-27 00:05:47
912	54	416	2	13	2020-05-27 00:05:47	2020-05-27 00:05:47
913	54	417	2	14	2020-05-27 00:05:47	2020-05-27 00:05:47
914	54	418	2	15	2020-05-27 00:05:47	2020-05-27 00:05:47
915	54	419	2	16	2020-05-27 00:05:47	2020-05-27 00:05:47
916	54	420	2	17	2020-05-27 00:05:47	2020-05-27 00:05:47
917	54	421	2	18	2020-05-27 00:05:47	2020-05-27 00:05:47
918	54	422	2	19	2020-05-27 00:05:47	2020-05-27 00:05:47
919	54	423	2	20	2020-05-27 00:05:47	2020-05-27 00:05:47
920	54	424	2	21	2020-05-27 00:05:47	2020-05-27 00:05:47
921	54	425	2	22	2020-05-27 00:05:47	2020-05-27 00:05:47
922	54	426	2	23	2020-05-27 00:05:47	2020-05-27 00:05:47
923	54	427	2	24	2020-05-27 00:05:47	2020-05-27 00:05:47
924	54	428	2	25	2020-05-27 00:05:47	2020-05-27 00:05:47
925	54	429	2	26	2020-05-27 00:05:47	2020-05-27 00:05:47
926	54	430	2	27	2020-05-27 00:05:47	2020-05-27 00:05:47
927	54	431	2	28	2020-05-27 00:05:47	2020-05-27 00:05:47
928	54	432	2	29	2020-05-27 00:05:47	2020-05-27 00:05:47
929	54	433	2	30	2020-05-27 00:05:47	2020-05-27 00:05:47
930	54	434	2	31	2020-05-27 00:05:47	2020-05-27 00:05:47
931	54	435	2	32	2020-05-27 00:05:47	2020-05-27 00:05:47
932	54	436	2	33	2020-05-27 00:05:47	2020-05-27 00:05:47
933	54	437	2	34	2020-05-27 00:05:47	2020-05-27 00:05:47
934	54	438	2	35	2020-05-27 00:05:47	2020-05-27 00:05:47
935	54	439	2	36	2020-05-27 00:05:47	2020-05-27 00:05:47
936	54	440	2	37	2020-05-27 00:05:47	2020-05-27 00:05:47
937	54	441	2	38	2020-05-27 00:05:47	2020-05-27 00:05:47
938	54	442	2	39	2020-05-27 00:05:47	2020-05-27 00:05:47
939	54	443	2	40	2020-05-27 00:05:47	2020-05-27 00:05:47
940	54	444	2	41	2020-05-27 00:05:47	2020-05-27 00:05:47
941	54	445	2	42	2020-05-27 00:05:47	2020-05-27 00:05:47
942	54	446	2	43	2020-05-27 00:05:47	2020-05-27 00:05:47
943	54	447	2	44	2020-05-27 00:05:47	2020-05-27 00:05:47
944	54	448	2	45	2020-05-27 00:05:47	2020-05-27 00:05:47
